experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
qwen2.5_math_72b_0797,Qwen2.5-Math-72B,prob_0797,MATH,L2,141,5,True,3.125,459.6,551.5,0.407,0.739,0.733,6,2025-06-23T00:30:00.550544
qwen2.5_math_72b_0798,Qwen2.5-Math-72B,prob_0798,MATH,L1,90,3,False,3.438,361.7,436.1,0.675,0.891,0.882,6,2025-06-23T00:30:00.550546
qwen2.5_math_72b_0799,Qwen2.5-Math-72B,prob_0799,AddSub,L2,28,5,True,4.425,461.5,509.9,0.282,0.597,0.88,6,2025-06-23T00:30:00.550549
qwen2.5_math_72b_0800,Qwen2.5-Math-72B,prob_0800,AddSub,L1,131,1,False,3.466,388.1,452.9,0.474,0.785,0.805,2,2025-06-23T00:30:00.550552
qwen2.5_math_72b_0801,Qwen2.5-Math-72B,prob_0801,SingleEq,L3,54,7,True,6.392,426.3,516.7,0.661,0.704,0.847,9,2025-06-23T00:30:00.550555
qwen2.5_math_72b_0802,Qwen2.5-Math-72B,prob_0802,MAWPS,L1,137,2,False,3.032,400.3,482.5,0.425,0.795,0.739,3,2025-06-23T00:30:00.550557
qwen2.5_math_72b_0803,Qwen2.5-Math-72B,prob_0803,MAWPS,L2,78,4,True,3.624,411.5,488.7,0.163,0.63,0.926,5,2025-06-23T00:30:00.550560
qwen2.5_math_72b_0804,Qwen2.5-Math-72B,prob_0804,AddSub,L1,117,1,False,2.979,421.0,541.0,0.836,0.95,0.784,1,2025-06-23T00:30:00.550563
qwen2.5_math_72b_0805,Qwen2.5-Math-72B,prob_0805,Math23K,L1,85,1,False,2.767,412.0,516.5,0.373,0.796,0.91,4,2025-06-23T00:30:00.550566
qwen2.5_math_72b_0806,Qwen2.5-Math-72B,prob_0806,AddSub,L1,110,3,False,3.231,413.2,487.7,0.252,0.697,0.766,5,2025-06-23T00:30:00.550569
qwen2.5_math_72b_0807,Qwen2.5-Math-72B,prob_0807,MAWPS,L1,131,1,False,3.208,415.6,509.0,0.214,0.682,0.944,3,2025-06-23T00:30:00.550572
qwen2.5_math_72b_0808,Qwen2.5-Math-72B,prob_0808,AddSub,L2,84,2,True,2.718,454.6,523.8,0.316,0.751,0.947,5,2025-06-23T00:30:00.550574
qwen2.5_math_72b_0809,Qwen2.5-Math-72B,prob_0809,SingleEq,L1,54,2,False,2.789,413.7,470.1,0.5,0.843,0.892,4,2025-06-23T00:30:00.550577
qwen2.5_math_72b_0810,Qwen2.5-Math-72B,prob_0810,MAWPS,L1,51,3,False,3.556,412.4,504.0,0.835,0.904,0.829,5,2025-06-23T00:30:00.550580
qwen2.5_math_72b_0811,Qwen2.5-Math-72B,prob_0811,GSM8K,L1,35,3,False,2.919,419.3,470.9,0.556,0.846,0.848,3,2025-06-23T00:30:00.550583
qwen2.5_math_72b_0812,Qwen2.5-Math-72B,prob_0812,SVAMP,L3,96,5,True,6.153,456.5,545.6,0.575,0.657,0.718,5,2025-06-23T00:30:00.550586
qwen2.5_math_72b_0813,Qwen2.5-Math-72B,prob_0813,GSM8K,L2,111,3,True,3.708,438.9,504.5,0.674,0.81,0.872,4,2025-06-23T00:30:00.550589
qwen2.5_math_72b_0814,Qwen2.5-Math-72B,prob_0814,Math23K,L2,147,4,True,3.415,437.0,535.7,0.768,0.871,0.774,6,2025-06-23T00:30:00.550591
qwen2.5_math_72b_0815,Qwen2.5-Math-72B,prob_0815,MAWPS,L2,106,4,True,3.221,436.4,536.0,0.103,0.623,0.707,6,2025-06-23T00:30:00.550594
qwen2.5_math_72b_0816,Qwen2.5-Math-72B,prob_0816,SingleEq,L1,136,3,False,3.104,381.6,421.5,0.796,0.952,0.901,6,2025-06-23T00:30:00.550597
qwen2.5_math_72b_0817,Qwen2.5-Math-72B,prob_0817,MAWPS,L2,47,4,True,3.61,463.8,534.2,0.109,0.576,0.783,4,2025-06-23T00:30:00.550600
qwen2.5_math_72b_0818,Qwen2.5-Math-72B,prob_0818,SVAMP,L3,56,7,True,4.318,450.1,538.7,0.781,0.809,0.805,10,2025-06-23T00:30:00.550607
qwen2.5_math_72b_0819,Qwen2.5-Math-72B,prob_0819,GSM8K,L1,57,3,False,2.031,406.5,456.5,0.584,1.01,0.836,4,2025-06-23T00:30:00.550609
qwen2.5_math_72b_0820,Qwen2.5-Math-72B,prob_0820,GSM8K,L1,73,2,False,3.222,411.2,489.8,0.2,0.679,0.712,3,2025-06-23T00:30:00.550612
qwen2.5_math_72b_0821,Qwen2.5-Math-72B,prob_0821,MAWPS,L1,124,2,False,2.615,398.4,486.6,0.546,0.896,0.835,3,2025-06-23T00:30:00.550615
qwen2.5_math_72b_0822,Qwen2.5-Math-72B,prob_0822,MATH,L3,91,5,True,4.742,486.0,624.0,0.54,0.673,0.791,7,2025-06-23T00:30:00.550618
qwen2.5_math_72b_0823,Qwen2.5-Math-72B,prob_0823,SVAMP,L1,40,1,False,3.793,412.0,519.5,0.551,0.773,0.835,1,2025-06-23T00:30:00.550621
qwen2.5_math_72b_0824,Qwen2.5-Math-72B,prob_0824,SingleEq,L1,51,1,False,3.104,359.3,396.3,0.641,0.91,0.747,3,2025-06-23T00:30:00.550623
qwen2.5_math_72b_0825,Qwen2.5-Math-72B,prob_0825,GSM8K,L2,53,3,True,3.063,419.4,529.0,0.452,0.789,0.777,6,2025-06-23T00:30:00.550626
qwen2.5_math_72b_0826,Qwen2.5-Math-72B,prob_0826,MAWPS,L2,94,4,True,4.122,456.2,540.5,0.685,0.778,0.907,6,2025-06-23T00:30:00.550629
qwen2.5_math_72b_0827,Qwen2.5-Math-72B,prob_0827,MATH,L1,54,2,False,3.418,432.3,545.3,0.752,0.867,0.725,2,2025-06-23T00:30:00.550632
qwen2.5_math_72b_0828,Qwen2.5-Math-72B,prob_0828,MAWPS,L2,66,3,True,3.23,422.0,466.9,0.506,0.792,0.725,6,2025-06-23T00:30:00.550634
qwen2.5_math_72b_0829,Qwen2.5-Math-72B,prob_0829,SVAMP,L1,78,3,False,2.314,416.2,505.1,0.544,0.93,0.865,3,2025-06-23T00:30:00.550637
qwen2.5_math_72b_0830,Qwen2.5-Math-72B,prob_0830,SVAMP,L2,132,3,True,5.36,438.8,538.0,0.391,0.617,0.907,4,2025-06-23T00:30:00.550640
qwen2.5_math_72b_0831,Qwen2.5-Math-72B,prob_0831,MAWPS,L2,67,4,True,3.257,425.8,548.5,0.63,0.837,0.778,6,2025-06-23T00:30:00.550643
qwen2.5_math_72b_0832,Qwen2.5-Math-72B,prob_0832,Math23K,L1,117,1,False,2.29,420.7,545.5,0.515,0.919,0.878,1,2025-06-23T00:30:00.550645
qwen2.5_math_72b_0833,Qwen2.5-Math-72B,prob_0833,AddSub,L1,85,1,False,2.483,425.4,508.3,0.27,0.785,0.734,4,2025-06-23T00:30:00.550648
qwen2.5_math_72b_0834,Qwen2.5-Math-72B,prob_0834,SingleEq,L1,117,2,False,2.881,422.3,523.4,0.267,0.733,0.929,5,2025-06-23T00:30:00.550651
qwen2.5_math_72b_0835,Qwen2.5-Math-72B,prob_0835,Math23K,L1,111,2,False,3.437,380.9,494.8,0.232,0.696,0.749,2,2025-06-23T00:30:00.550654
qwen2.5_math_72b_0836,Qwen2.5-Math-72B,prob_0836,Math23K,L1,21,3,False,3.22,487.5,545.6,0.495,0.75,0.813,5,2025-06-23T00:30:00.550657
qwen2.5_math_72b_0837,Qwen2.5-Math-72B,prob_0837,SingleEq,L2,27,4,True,4.338,463.3,554.8,0.566,0.715,0.928,6,2025-06-23T00:30:00.550659
qwen2.5_math_72b_0838,Qwen2.5-Math-72B,prob_0838,MAWPS,L2,79,5,True,4.032,439.7,484.9,0.232,0.612,0.832,6,2025-06-23T00:30:00.550662
qwen2.5_math_72b_0839,Qwen2.5-Math-72B,prob_0839,Math23K,L3,141,3,True,6.688,456.2,504.5,0.611,0.659,0.901,4,2025-06-23T00:30:00.550665
qwen2.5_math_72b_0840,Qwen2.5-Math-72B,prob_0840,SVAMP,L1,107,1,False,3.26,394.0,483.5,0.706,0.891,0.916,3,2025-06-23T00:30:00.550668
qwen2.5_math_72b_0841,Qwen2.5-Math-72B,prob_0841,SVAMP,L2,115,2,True,3.915,431.4,546.0,0.659,0.795,0.851,5,2025-06-23T00:30:00.550671
qwen2.5_math_72b_0842,Qwen2.5-Math-72B,prob_0842,GSM8K,L2,24,2,True,4.692,414.2,482.6,0.277,0.614,0.887,2,2025-06-23T00:30:00.550674
qwen2.5_math_72b_0843,Qwen2.5-Math-72B,prob_0843,GSM8K,L1,142,1,False,2.677,418.5,507.6,0.651,0.914,0.816,3,2025-06-23T00:30:00.550677
qwen2.5_math_72b_0844,Qwen2.5-Math-72B,prob_0844,SingleEq,L2,91,3,True,3.638,447.7,521.3,0.546,0.758,0.905,5,2025-06-23T00:30:00.550680
qwen2.5_math_72b_0845,Qwen2.5-Math-72B,prob_0845,SingleEq,L3,102,3,True,5.186,487.9,590.9,0.235,0.533,0.942,3,2025-06-23T00:30:00.550682
qwen2.5_math_72b_0846,Qwen2.5-Math-72B,prob_0846,GSM8K,L1,39,2,False,2.812,413.2,474.2,0.551,0.861,0.92,4,2025-06-23T00:30:00.550685
qwen2.5_math_72b_0847,Qwen2.5-Math-72B,prob_0847,Math23K,L2,134,2,True,2.929,464.3,549.7,0.973,0.983,0.948,2,2025-06-23T00:30:00.550688
qwen2.5_math_72b_0848,Qwen2.5-Math-72B,prob_0848,GSM8K,L1,34,2,False,3.162,415.3,502.9,0.635,0.855,0.791,2,2025-06-23T00:30:00.550691
qwen2.5_math_72b_0849,Qwen2.5-Math-72B,prob_0849,MATH,L3,139,4,True,7.271,449.2,554.2,0.368,0.554,0.73,4,2025-06-23T00:30:00.550694
qwen2.5_math_72b_0850,Qwen2.5-Math-72B,prob_0850,AddSub,L2,51,2,True,4.364,483.8,532.9,0.323,0.605,0.762,2,2025-06-23T00:30:00.550697
qwen2.5_math_72b_0851,Qwen2.5-Math-72B,prob_0851,MAWPS,L2,128,4,True,3.179,439.5,512.6,0.254,0.685,0.749,5,2025-06-23T00:30:00.550699
qwen2.5_math_72b_0852,Qwen2.5-Math-72B,prob_0852,SVAMP,L2,103,4,True,3.78,453.5,548.4,0.523,0.736,0.799,7,2025-06-23T00:30:00.550702
qwen2.5_math_72b_0853,Qwen2.5-Math-72B,prob_0853,SingleEq,L1,44,2,False,3.208,402.0,505.4,0.866,0.953,0.864,3,2025-06-23T00:30:00.550705
qwen2.5_math_72b_0854,Qwen2.5-Math-72B,prob_0854,MATH,L2,132,3,True,4.138,422.2,468.7,0.314,0.65,0.889,4,2025-06-23T00:30:00.550708
qwen2.5_math_72b_0855,Qwen2.5-Math-72B,prob_0855,MAWPS,L2,120,5,True,3.689,430.6,474.5,0.539,0.763,0.718,5,2025-06-23T00:30:00.550710
qwen2.5_math_72b_0856,Qwen2.5-Math-72B,prob_0856,SingleEq,L2,106,2,True,4.212,422.3,540.4,0.354,0.662,0.806,3,2025-06-23T00:30:00.550713
qwen2.5_math_72b_0857,Qwen2.5-Math-72B,prob_0857,AddSub,L2,30,3,True,3.988,440.3,567.1,0.874,0.871,0.751,6,2025-06-23T00:30:00.550716
qwen2.5_math_72b_0858,Qwen2.5-Math-72B,prob_0858,SingleEq,L1,102,1,False,2.463,420.2,516.7,0.115,0.73,0.742,3,2025-06-23T00:30:00.550719
qwen2.5_math_72b_0859,Qwen2.5-Math-72B,prob_0859,GSM8K,L1,118,2,False,2.913,443.5,518.8,0.516,0.814,0.944,2,2025-06-23T00:30:00.550722
qwen2.5_math_72b_0860,Qwen2.5-Math-72B,prob_0860,SingleEq,L3,93,8,True,4.56,470.2,609.0,0.27,0.581,0.948,8,2025-06-23T00:30:00.550725
qwen2.5_math_72b_0861,Qwen2.5-Math-72B,prob_0861,AddSub,L3,134,6,True,5.709,400.2,475.9,0.596,0.715,0.91,7,2025-06-23T00:30:00.550728
qwen2.5_math_72b_0862,Qwen2.5-Math-72B,prob_0862,SingleEq,L3,127,7,True,4.418,497.6,592.6,0.478,0.657,0.734,8,2025-06-23T00:30:00.550731
qwen2.5_math_72b_0863,Qwen2.5-Math-72B,prob_0863,MATH,L2,39,2,True,3.285,404.9,512.8,0.599,0.837,0.874,4,2025-06-23T00:30:00.550734
qwen2.5_math_72b_0864,Qwen2.5-Math-72B,prob_0864,SVAMP,L3,131,6,True,5.672,444.9,564.9,0.494,0.645,0.933,9,2025-06-23T00:30:00.550738
qwen2.5_math_72b_0865,Qwen2.5-Math-72B,prob_0865,MATH,L3,149,8,True,6.432,415.6,475.2,0.462,0.631,0.834,9,2025-06-23T00:30:00.550741
qwen2.5_math_72b_0866,Qwen2.5-Math-72B,prob_0866,SingleEq,L2,101,5,True,3.363,439.3,510.1,0.06,0.591,0.742,8,2025-06-23T00:30:00.550744
qwen2.5_math_72b_0867,Qwen2.5-Math-72B,prob_0867,Math23K,L1,60,2,False,1.954,417.1,507.4,0.536,1.002,0.924,5,2025-06-23T00:30:00.550747
qwen2.5_math_72b_0868,Qwen2.5-Math-72B,prob_0868,MAWPS,L2,111,3,True,3.195,425.1,522.4,0.882,0.944,0.767,5,2025-06-23T00:30:00.550750
qwen2.5_math_72b_0869,Qwen2.5-Math-72B,prob_0869,GSM8K,L3,132,5,True,4.42,497.1,581.8,0.695,0.744,0.722,6,2025-06-23T00:30:00.550753
qwen2.5_math_72b_0870,Qwen2.5-Math-72B,prob_0870,MAWPS,L1,30,2,False,2.601,432.7,540.6,0.213,0.74,0.935,4,2025-06-23T00:30:00.550755
qwen2.5_math_72b_0871,Qwen2.5-Math-72B,prob_0871,MATH,L1,150,2,False,3.439,435.6,524.8,0.36,0.707,0.787,3,2025-06-23T00:30:00.550758
qwen2.5_math_72b_0872,Qwen2.5-Math-72B,prob_0872,AddSub,L2,130,3,True,1.95,407.8,521.4,0.146,0.854,0.862,5,2025-06-23T00:30:00.550761
qwen2.5_math_72b_0873,Qwen2.5-Math-72B,prob_0873,AddSub,L3,76,6,True,4.816,451.6,532.9,0.548,0.692,0.754,6,2025-06-23T00:30:00.550764
qwen2.5_math_72b_0874,Qwen2.5-Math-72B,prob_0874,GSM8K,L3,147,5,True,6.221,464.0,592.7,0.79,0.737,0.72,5,2025-06-23T00:30:00.550767
qwen2.5_math_72b_0875,Qwen2.5-Math-72B,prob_0875,MAWPS,L3,67,4,True,3.898,455.0,532.3,0.385,0.672,0.94,7,2025-06-23T00:30:00.550770
qwen2.5_math_72b_0876,Qwen2.5-Math-72B,prob_0876,Math23K,L1,107,2,False,3.041,401.4,443.0,0.681,0.896,0.859,5,2025-06-23T00:30:00.550773
qwen2.5_math_72b_0877,Qwen2.5-Math-72B,prob_0877,Math23K,L1,56,3,False,2.507,398.1,495.3,0.532,0.906,0.85,3,2025-06-23T00:30:00.550775
qwen2.5_math_72b_0878,Qwen2.5-Math-72B,prob_0878,MATH,L2,117,2,True,4.664,453.6,587.9,0.818,0.806,0.919,4,2025-06-23T00:30:00.550778
qwen2.5_math_72b_0879,Qwen2.5-Math-72B,prob_0879,SingleEq,L2,20,5,True,3.331,443.3,493.3,0.584,0.8,0.817,7,2025-06-23T00:30:00.550781
qwen2.5_math_72b_0880,Qwen2.5-Math-72B,prob_0880,GSM8K,L2,31,3,True,4.744,417.3,511.4,0.546,0.717,0.739,3,2025-06-23T00:30:00.550784
qwen2.5_math_72b_0881,Qwen2.5-Math-72B,prob_0881,GSM8K,L3,88,8,True,5.635,518.8,590.1,0.332,0.541,0.849,8,2025-06-23T00:30:00.550787
qwen2.5_math_72b_0882,Qwen2.5-Math-72B,prob_0882,MAWPS,L1,68,1,False,2.916,443.0,562.7,0.811,0.933,0.931,1,2025-06-23T00:30:00.550789
qwen2.5_math_72b_0883,Qwen2.5-Math-72B,prob_0883,SVAMP,L3,88,8,True,3.536,505.5,637.9,0.447,0.695,0.841,8,2025-06-23T00:30:00.550792
qwen2.5_math_72b_0884,Qwen2.5-Math-72B,prob_0884,AddSub,L2,27,5,True,3.073,407.2,486.4,0.587,0.851,0.74,7,2025-06-23T00:30:00.550795
qwen2.5_math_72b_0885,Qwen2.5-Math-72B,prob_0885,MAWPS,L1,147,2,False,2.245,412.7,496.6,0.319,0.855,0.834,5,2025-06-23T00:30:00.550798
qwen2.5_math_72b_0886,Qwen2.5-Math-72B,prob_0886,AddSub,L1,81,1,False,3.672,392.1,451.5,0.567,0.803,0.91,2,2025-06-23T00:30:00.550801
qwen2.5_math_72b_0887,Qwen2.5-Math-72B,prob_0887,Math23K,L2,40,5,True,3.201,415.8,492.4,0.367,0.744,0.838,8,2025-06-23T00:30:00.550804
qwen2.5_math_72b_0888,Qwen2.5-Math-72B,prob_0888,MATH,L1,132,1,False,3.067,428.0,517.0,0.78,0.914,0.706,4,2025-06-23T00:30:00.550807
qwen2.5_math_72b_0889,Qwen2.5-Math-72B,prob_0889,SingleEq,L3,137,3,True,4.975,427.9,527.0,0.79,0.798,0.947,3,2025-06-23T00:30:00.550810
qwen2.5_math_72b_0890,Qwen2.5-Math-72B,prob_0890,MATH,L3,145,8,True,5.047,412.7,500.0,0.641,0.746,0.866,10,2025-06-23T00:30:00.550813
qwen2.5_math_72b_0891,Qwen2.5-Math-72B,prob_0891,MATH,L1,115,3,False,3.767,376.6,415.9,0.768,0.89,0.842,6,2025-06-23T00:30:00.550815
qwen2.5_math_72b_0892,Qwen2.5-Math-72B,prob_0892,Math23K,L2,94,5,True,3.656,486.5,562.8,0.441,0.693,0.753,7,2025-06-23T00:30:00.550818
qwen2.5_math_72b_0893,Qwen2.5-Math-72B,prob_0893,Math23K,L1,145,3,False,2.094,420.6,520.3,0.284,0.866,0.864,4,2025-06-23T00:30:00.550827
qwen2.5_math_72b_0894,Qwen2.5-Math-72B,prob_0894,SVAMP,L1,47,3,False,2.046,413.7,537.3,0.684,1.042,0.926,5,2025-06-23T00:30:00.550830
qwen2.5_math_72b_0895,Qwen2.5-Math-72B,prob_0895,MAWPS,L1,86,3,False,2.693,383.7,454.5,0.425,0.848,0.706,5,2025-06-23T00:30:00.550833
qwen2.5_math_72b_0896,Qwen2.5-Math-72B,prob_0896,SVAMP,L1,72,3,False,3.236,422.3,515.2,0.882,0.942,0.703,3,2025-06-23T00:30:00.550835
qwen2.5_math_72b_0897,Qwen2.5-Math-72B,prob_0897,AddSub,L2,60,4,True,4.143,411.2,480.2,0.721,0.821,0.863,4,2025-06-23T00:30:00.550838
qwen2.5_math_72b_0898,Qwen2.5-Math-72B,prob_0898,AddSub,L1,138,3,False,2.899,444.2,507.4,0.511,0.814,0.914,5,2025-06-23T00:30:00.550841
qwen2.5_math_72b_0899,Qwen2.5-Math-72B,prob_0899,AddSub,L3,21,7,True,5.671,447.9,555.7,0.303,0.567,0.773,9,2025-06-23T00:30:00.550844
qwen2.5_math_72b_0900,Qwen2.5-Math-72B,prob_0900,MATH,L3,109,6,True,4.867,445.2,559.5,0.473,0.664,0.87,6,2025-06-23T00:30:00.550847
qwen2.5_math_72b_0901,Qwen2.5-Math-72B,prob_0901,Math23K,L1,88,1,False,2.65,395.6,507.3,0.451,0.855,0.729,1,2025-06-23T00:30:00.550850
qwen2.5_math_72b_0902,Qwen2.5-Math-72B,prob_0902,SVAMP,L1,21,2,False,3.769,412.0,506.9,0.468,0.742,0.926,4,2025-06-23T00:30:00.550853
qwen2.5_math_72b_0903,Qwen2.5-Math-72B,prob_0903,SingleEq,L2,79,2,True,4.884,380.5,471.4,0.32,0.649,0.895,2,2025-06-23T00:30:00.550855
qwen2.5_math_72b_0904,Qwen2.5-Math-72B,prob_0904,MAWPS,L2,99,5,True,3.635,447.7,548.1,0.299,0.66,0.79,8,2025-06-23T00:30:00.550858
qwen2.5_math_72b_0905,Qwen2.5-Math-72B,prob_0905,MAWPS,L2,135,4,True,4.38,421.5,521.7,0.414,0.678,0.924,6,2025-06-23T00:30:00.550861
qwen2.5_math_72b_0906,Qwen2.5-Math-72B,prob_0906,SVAMP,L2,122,5,True,3.646,446.6,538.8,0.388,0.695,0.821,8,2025-06-23T00:30:00.550864
qwen2.5_math_72b_0907,Qwen2.5-Math-72B,prob_0907,Math23K,L2,52,4,True,3.537,449.9,529.7,0.895,0.904,0.938,4,2025-06-23T00:30:00.550867
qwen2.5_math_72b_0908,Qwen2.5-Math-72B,prob_0908,GSM8K,L2,99,4,True,2.921,440.2,567.4,0.363,0.755,0.833,6,2025-06-23T00:30:00.550869
qwen2.5_math_72b_0909,Qwen2.5-Math-72B,prob_0909,Math23K,L2,35,5,True,3.384,440.5,523.3,0.099,0.604,0.867,5,2025-06-23T00:30:00.550872
qwen2.5_math_72b_0910,Qwen2.5-Math-72B,prob_0910,GSM8K,L2,148,3,True,5.156,408.0,525.8,0.416,0.656,0.724,3,2025-06-23T00:30:00.550875
qwen2.5_math_72b_0911,Qwen2.5-Math-72B,prob_0911,MATH,L1,90,1,False,2.948,424.6,525.8,0.311,0.741,0.804,3,2025-06-23T00:30:00.550878
qwen2.5_math_72b_0912,Qwen2.5-Math-72B,prob_0912,MAWPS,L1,112,3,False,3.046,433.6,503.7,0.874,0.95,0.893,3,2025-06-23T00:30:00.550880
qwen2.5_math_72b_0913,Qwen2.5-Math-72B,prob_0913,SingleEq,L1,139,3,False,1.822,396.8,501.5,0.604,1.08,0.922,4,2025-06-23T00:30:00.550883
qwen2.5_math_72b_0914,Qwen2.5-Math-72B,prob_0914,SingleEq,L2,90,2,True,3.985,424.0,470.2,0.78,0.844,0.738,3,2025-06-23T00:30:00.550886
qwen2.5_math_72b_0915,Qwen2.5-Math-72B,prob_0915,AddSub,L2,98,5,True,3.049,452.6,499.2,0.461,0.772,0.895,8,2025-06-23T00:30:00.550889
qwen2.5_math_72b_0916,Qwen2.5-Math-72B,prob_0916,SingleEq,L1,61,1,False,4.395,372.0,443.2,0.925,0.921,0.754,4,2025-06-23T00:30:00.550892
qwen2.5_math_72b_0917,Qwen2.5-Math-72B,prob_0917,Math23K,L1,68,3,False,3.599,453.1,568.7,0.395,0.698,0.888,6,2025-06-23T00:30:00.550896
qwen2.5_math_72b_0918,Qwen2.5-Math-72B,prob_0918,AddSub,L1,40,1,False,2.834,400.9,517.8,0.626,0.897,0.79,3,2025-06-23T00:30:00.550898
qwen2.5_math_72b_0919,Qwen2.5-Math-72B,prob_0919,MATH,L2,122,4,True,4.066,442.5,517.5,0.742,0.812,0.783,7,2025-06-23T00:30:00.550901
qwen2.5_math_72b_0920,Qwen2.5-Math-72B,prob_0920,SingleEq,L1,147,2,False,2.231,416.6,536.7,0.617,0.974,0.919,4,2025-06-23T00:30:00.550904
qwen2.5_math_72b_0921,Qwen2.5-Math-72B,prob_0921,SVAMP,L1,59,3,False,3.305,418.7,540.7,0.143,0.643,0.891,5,2025-06-23T00:30:00.550906
qwen2.5_math_72b_0922,Qwen2.5-Math-72B,prob_0922,MATH,L1,69,2,False,3.186,426.5,511.9,0.131,0.644,0.831,5,2025-06-23T00:30:00.550909
qwen2.5_math_72b_0923,Qwen2.5-Math-72B,prob_0923,MATH,L2,74,2,True,3.688,450.4,523.4,0.85,0.875,0.943,5,2025-06-23T00:30:00.550912
qwen2.5_math_72b_0924,Qwen2.5-Math-72B,prob_0924,SingleEq,L3,71,8,True,4.049,430.5,483.1,0.451,0.705,0.711,8,2025-06-23T00:30:00.550915
qwen2.5_math_72b_0925,Qwen2.5-Math-72B,prob_0925,Math23K,L2,104,5,True,3.57,446.3,506.6,0.537,0.761,0.788,8,2025-06-23T00:30:00.550917
qwen2.5_math_72b_0926,Qwen2.5-Math-72B,prob_0926,SingleEq,L2,83,3,True,3.854,448.8,551.3,0.506,0.727,0.785,4,2025-06-23T00:30:00.550920
qwen2.5_math_72b_0927,Qwen2.5-Math-72B,prob_0927,SVAMP,L3,110,8,True,3.821,463.5,531.9,0.696,0.796,0.811,10,2025-06-23T00:30:00.550923
qwen2.5_math_72b_0928,Qwen2.5-Math-72B,prob_0928,MATH,L1,56,2,False,2.255,402.4,464.0,0.481,0.925,0.857,4,2025-06-23T00:30:00.550926
qwen2.5_math_72b_0929,Qwen2.5-Math-72B,prob_0929,SVAMP,L1,48,3,False,2.542,430.4,473.9,0.298,0.784,0.905,5,2025-06-23T00:30:00.550929
qwen2.5_math_72b_0930,Qwen2.5-Math-72B,prob_0930,MATH,L3,98,6,True,4.713,472.2,554.6,0.714,0.751,0.782,9,2025-06-23T00:30:00.550932
qwen2.5_math_72b_0931,Qwen2.5-Math-72B,prob_0931,SVAMP,L3,70,4,True,3.073,439.2,501.7,0.399,0.754,0.749,4,2025-06-23T00:30:00.550935
qwen2.5_math_72b_0932,Qwen2.5-Math-72B,prob_0932,MAWPS,L2,112,5,True,3.493,440.3,521.9,0.793,0.873,0.927,5,2025-06-23T00:30:00.550938
qwen2.5_math_72b_0933,Qwen2.5-Math-72B,prob_0933,MAWPS,L1,143,3,False,3.091,396.9,478.1,0.647,0.881,0.848,3,2025-06-23T00:30:00.550942
qwen2.5_math_72b_0934,Qwen2.5-Math-72B,prob_0934,AddSub,L3,53,3,True,4.616,481.6,548.8,0.215,0.551,0.861,5,2025-06-23T00:30:00.550945
qwen2.5_math_72b_0935,Qwen2.5-Math-72B,prob_0935,SingleEq,L2,100,3,True,3.303,404.5,497.9,0.665,0.862,0.787,5,2025-06-23T00:30:00.550948
qwen2.5_math_72b_0936,Qwen2.5-Math-72B,prob_0936,GSM8K,L2,136,2,True,3.699,485.6,550.1,0.536,0.728,0.844,2,2025-06-23T00:30:00.550951
qwen2.5_math_72b_0937,Qwen2.5-Math-72B,prob_0937,Math23K,L2,113,2,True,4.607,427.8,527.4,0.612,0.742,0.762,3,2025-06-23T00:30:00.550953
qwen2.5_math_72b_0938,Qwen2.5-Math-72B,prob_0938,Math23K,L2,110,5,True,4.052,375.0,434.2,0.662,0.831,0.854,8,2025-06-23T00:30:00.550956
qwen2.5_math_72b_0939,Qwen2.5-Math-72B,prob_0939,AddSub,L1,89,2,False,3.546,414.5,529.7,0.733,0.862,0.88,2,2025-06-23T00:30:00.550959
qwen2.5_math_72b_0940,Qwen2.5-Math-72B,prob_0940,Math23K,L1,106,2,False,3.696,414.8,527.7,0.397,0.716,0.878,5,2025-06-23T00:30:00.550962
qwen2.5_math_72b_0941,Qwen2.5-Math-72B,prob_0941,SVAMP,L2,74,4,True,3.31,417.8,496.5,0.598,0.825,0.896,6,2025-06-23T00:30:00.550964
qwen2.5_math_72b_0942,Qwen2.5-Math-72B,prob_0942,SingleEq,L1,68,3,False,3.527,401.7,457.5,0.264,0.685,0.713,5,2025-06-23T00:30:00.550967
qwen2.5_math_72b_0943,Qwen2.5-Math-72B,prob_0943,GSM8K,L1,43,2,False,2.102,380.3,492.3,0.91,1.146,0.917,4,2025-06-23T00:30:00.550970
qwen2.5_math_72b_0944,Qwen2.5-Math-72B,prob_0944,Math23K,L2,100,4,True,4.508,408.2,498.2,0.552,0.736,0.81,6,2025-06-23T00:30:00.550973
qwen2.5_math_72b_0945,Qwen2.5-Math-72B,prob_0945,SVAMP,L1,60,1,False,3.175,412.7,488.3,0.344,0.739,0.892,4,2025-06-23T00:30:00.550975
qwen2.5_math_72b_0946,Qwen2.5-Math-72B,prob_0946,SingleEq,L1,108,1,False,3.559,450.9,550.5,0.795,0.862,0.942,3,2025-06-23T00:30:00.550978
qwen2.5_math_72b_0947,Qwen2.5-Math-72B,prob_0947,MATH,L1,74,3,False,3.254,412.0,485.4,0.263,0.7,0.937,4,2025-06-23T00:30:00.550981
qwen2.5_math_72b_0948,Qwen2.5-Math-72B,prob_0948,SingleEq,L1,139,1,False,4.479,405.8,480.3,0.566,0.745,0.798,1,2025-06-23T00:30:00.550984
